epi_mcode,parid,loglik,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,incid_0,pop_0
final,155,-1613.6440512266663,0.6466161600408384,221.27168802084026,5.083612678725659,1.3459449880081846,4.142107775622296,1.408084816828548,4.847926129000288,1.0162627252649639,0.9993233860656152,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08438733998037265,1.4331703604564272e-4,0.9194071240326201,0,0,0,0.08059287596737985,0,11658425
final,126,-1613.6453374155788,0.8128517602502542,217.2120273525104,4.634202600913552,1.9048528895064136,3.408195300608759,2.188752236646148,4.184392527323992,1.5222076638567466,0.9977391617792085,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08955826391747301,1.4331703604564272e-4,0.9239081041440622,0,0,0,0.07609189585593779,0,11658850
final,94,-1613.700061982501,0.9578954776453132,197.7716047103049,4.738251613256042,1.6694352989068342,3.6781659815025876,1.721125815487849,4.451604340482489,1.2621533442237427,0.9997445142966989,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08283926620420912,1.4331703604564272e-4,0.9301688194577813,0,0,0,0.06983118054221871,0,11658431
final,376,-1613.7257696634176,0.927649297968582,284.08930832687065,5.075755032527342,2.8916938670206056,3.583796006450345,2.456354827155396,5.153387945020796,1.4188355971888966,0.9717807529654953,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09568696284627684,1.4331703604564272e-4,0.963844161992893,1.526713628835332e-5,2.0413362003528596e-5,0,0.03612015750881514,655,11659030
final,389,-1613.8051401295897,0.49670122524989146,161.9396375426661,5.02625132026553,1.8309535488202597,3.7112012088632964,1.9965886969436626,4.629441668982653,1.3464459191127485,0.9977224502450786,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09174871296784248,1.4331703604564272e-4,0.8934721488753288,0,0,0,0.10652785112467122,0,11658829
final,148,-1613.8632552382967,0.9635346115787629,203.61155447163472,5.490982069382,1.4583672978125377,4.239302037727393,1.3905615261103474,5.22577440339295,0.7290358290511904,0.9898995504119066,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09585046250735277,1.4331703604564272e-4,0.9509995629739899,7.548241195469855e-6,9.1779750899463e-6,0,0.048983710809724745,260,11658345
final,331,-1613.988201690823,0.8535311730256103,194.16304855154493,5.032533831567516,1.9233552781443837,3.5183617896236217,2.189733526495857,4.605457008585586,1.1661766918298673,0.9921643559664604,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09278093735970695,1.4331703604564272e-4,0.9422895784269546,2.401548930444453e-6,3.345014581690488e-6,0,0.057704675009533246,103,11659142
final,186,-1614.0436617437676,0.8883526304553422,212.1388432753981,4.242875121819362,2.6722728810225527,3.1239878084590944,2.7669801392019044,3.8647880170913016,2.1755455971364293,0.9874723130618599,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10177120914430388,1.4331703604564272e-4,0.9476421523009825,1.1150040954958122e-5,1.4838131424675041e-5,0,0.05233185952663788,484,11659150
final,230,-1614.0539512328746,0.7488318338970873,243.43864748194866,4.2437253720532135,3.3308294059242693,3.0038740632251004,3.256252362966336,3.86509390928309,2.6407794808026015,0.9762969237720682,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09370687309571207,1.4331703604564272e-4,0.9512873883774926,1.766935541076405e-5,2.4016599587446284e-5,0,0.04867092566750919,822,11658603
final,108,-1614.0723443053882,0.8035511067916425,159.6529289482232,4.535513570453176,2.1353828940418182,3.3229166059022535,2.3531389041995596,4.230717234996515,1.6698106916151718,0.9930660877319345,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08420373444781297,1.4331703604564272e-4,0.9422943597999639,2.6589140737608497e-6,3.60239971283728e-6,0,0.05769937888624943,108,11658895
final,33,-1614.1374501687933,0.9745899762767842,193.73861926628445,4.288457423253093,2.5548868238445985,3.123305870587963,2.3901615512563446,4.233088924096963,1.728666091163123,0.9912148616063887,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08665398901923033,1.4331703604564272e-4,0.9509768166961918,4.20276397774971e-6,4.717388138290491e-6,0,0.049014263151692106,130,11658994
final,119,-1614.1725785244914,0.781751260774608,207.83961049222324,4.275645475220854,2.934427169279221,2.890416846390797,2.831790051893019,4.176532252427917,1.9649663611867383,0.9888689389563042,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08368284547864478,1.4331703604564272e-4,0.929476381850411,1.0464437467009146e-5,1.3380756105355956e-5,0,0.07049977295601662,413,11658534
final,147,-1614.2433901604202,0.9754822839601259,201.39745001017837,4.570702889112989,2.0627883863102636,3.3730695919320492,2.1942785300347296,4.151654726146878,1.5249442458660314,0.9956457009129416,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08836255182338158,1.4331703604564272e-4,0.9480126368680987,8.576904557406852e-7,7.719214101666167e-7,0,0.05198573352003544,26,11659218
final,306,-1614.2689179085532,0.9648222871731756,192.6066172569203,4.919490212879748,2.045392295780539,3.628989364259945,2.06595059184392,4.577167707062737,1.4458697164831886,0.988020030281852,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.083578057289073,1.4331703604564272e-4,0.9505627429531264,6.346950744746054e-6,1.0635430977682577e-5,0,0.0494202746651512,332,11659142
final,309,-1614.2792629978603,0.9841204318423663,535.1804515988372,4.260768193110239,2.8392466926707933,3.1493420218530668,2.913582729472802,3.850338289264968,2.291174410919309,0.9822312625900889,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09798373698864282,1.4331703604564272e-4,0.9601542166194568,2.1528571459204e-5,2.332976668089039e-5,0,0.03980092504240318,733,11658925
final,260,-1614.3005854294072,0.18770079532050651,203.68556814293606,7.263248188630271,1.8172179028598139,5.878624774416126,1.8927051884764667,6.735081997073456,1.3047391013245593,0.9796148507746,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10302826813163261,1.4331703604564272e-4,0.7805791101281875,7.659256571800813e-5,9.700581391608868e-5,0,0.21924729149217836,3289,11659095
final,359,-1614.403018234168,0.7420247820752568,293.60733688622685,4.729825731180245,2.249467323470618,3.619285847308433,2.183485392674057,4.5058792111275485,1.7201465646031953,0.9884965595314598,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08860517249137348,1.4331703604564272e-4,0.9378448803296938,9.26356939224037e-6,1.2951842391002741e-5,0,0.062132904258522914,404,11658573
final,68,-1614.408136234698,0.8069647619489781,201.72935619791517,3.935716613917795,2.6373961604916327,3.0281941023089916,2.533442376216352,3.8200904407904783,2.2345130136024474,0.9943828267167828,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07897165672963903,1.4331703604564272e-4,0.9381586293433329,1.115057939697152e-6,1.2008316273661637e-6,0,0.061839054767100055,52,11658587
final,77,-1614.448431885006,0.9193486561214935,186.41491895186707,5.127891665723902,1.7677350563797536,3.6908618503371105,1.9998665162027687,4.610719367928948,1.1213537958347892,0.9922100783499156,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08779150890757638,1.4331703604564272e-4,0.9452454081263746,3.859744435170575e-6,5.06055381500142e-6,0,0.05474567157537524,162,11658803
final,122,-1614.4863225418467,0.934281707742682,443.9250462350155,4.875458103784812,2.550577702966415,3.4438706312787577,2.5092475708552877,4.6362616471909845,1.7199892004456236,0.9792714392647555,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08941216001474694,1.4331703604564272e-4,0.9554719272175558,1.3209590917840118e-5,1.7155312880311843e-5,0,0.04449770787864604,545,11658196
final,399,-1614.5405167377178,0.4977911382630508,444.5996691490427,4.865956217663362,2.07156580525505,3.5311970387950966,1.8527560541664474,4.673283018291835,1.3268306995881938,1,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09074066787209999,1.4331703604564272e-4,0.8970176887375049,0,0,0,0.10298231126249513,0,11658944
final,321,-1614.56495208211,0.9368133016784412,201.7660692026153,4.952317634537021,2.5025706531002423,3.441622784935317,2.5297119254804725,4.559276368687154,1.5241067271905426,0.981092453449154,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08069241430594924,1.4331703604564272e-4,0.95594933338777,1.7154421183239925e-5,2.1871887008630904e-5,0,0.044011640304038147,641,11658802
final,34,-1614.5780948515883,0.8581745633836977,226.70009119673796,4.437039797944174,2.1343413085404697,3.2758304245577445,2.009081385649107,4.4048143790176075,1.4131853992172994,0.9995791160733803,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.0799557072664157,1.4331703604564272e-4,0.9221271874489144,0,0,0,0.07787281255108558,0,11659358
final,45,-1614.6145926516667,0.9654638667622716,215.2024599377679,5.5684842535653996,1.4366348263590905,4.079057182285138,1.615814602943556,5.118089182328076,0.7596745208553839,0.9894220705826418,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10085540781707497,1.4331703604564272e-4,0.9507587674321984,5.146163037992749e-6,7.547705789056032e-6,0,0.04922853869897448,217,11659172
final,238,-1614.7575049971545,0.7677810135374383,215.24178904229652,4.810736862937627,1.8259802385496033,3.4985633580808213,2.1064728861276003,4.263756084434426,1.3767639470860098,0.9974922429610726,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09358446323513063,1.4331703604564272e-4,0.9288925496718847,0,0,0,0.07110745032811527,0,11658708
final,299,-1614.7596277233213,0.9773831491078421,349.13275713301,5.171651484520791,2.1968892970055545,3.778022163517043,2.0504537529417286,4.823485130004348,1.3582565088231837,0.9825094095065956,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08772236558680015,1.4331703604564272e-4,0.9542504935153604,1.1493557817956626e-5,1.295169575008545e-5,0,0.04572506123107156,430,11658705
final,196,-1614.8043904828085,0.9328403415420288,237.36030529093512,5.046628876876233,1.8898237107440026,3.8030978095783836,2.045404310248055,4.571023983192463,1.4887464006166942,0.9880367847034642,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08863012533227173,1.4331703604564272e-4,0.9460373222384492,9.692127427974414e-6,1.3723366269698284e-5,0,0.05393926226785317,425,11658947
final,61,-1614.8848683471354,0.8687100945419978,149.0413221959385,5.068334834215189,1.4829087312276181,3.8297290310547334,1.69501048304819,4.699453589075975,1.001988960559299,0.9973493119557346,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.0758919329205061,1.4331703604564272e-4,0.9360226215018858,0,0,0,0.06397737849811425,0,11658996
final,89,-1614.923587170617,0.9517638336161804,211.07338271908608,4.973199715087769,1.4240661707568039,3.826075277292323,1.5487259670474813,4.750410711950254,0.9991284252426519,0.9998587595854348,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10045300203615526,1.4331703604564272e-4,0.932817987135872,0,0,0,0.06718201286412795,0,11659088
final,213,-1614.9288827671103,0.7812452961254319,202.69888693428766,5.291789285320907,2.103346348421394,4.137665269310508,2.060950748960835,4.97209927493705,1.6134535721846026,0.9784117989740366,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07678874298891378,1.4331703604564272e-4,0.9429625803414613,1.964255018971787e-5,2.4531743905062495e-5,0,0.056993245364443945,832,11658364
final,216,-1614.9291104099098,0.9676534305607637,276.6961639326525,4.935898635139366,1.7069203857777413,3.619438036192101,2.0331917760649625,4.396186888636585,1.3615589445591532,0.9948148854885902,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08794528530289177,1.4331703604564272e-4,0.9413067162216615,0,0,0,0.05869328377833849,0,11658966
final,67,-1615.0149487433694,0.781608761479425,207.330358136198,5.033544073299809,2.5562178828510502,3.655066786080599,2.5893293961868524,4.53012710298745,1.6150351127575373,0.9778627231089713,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08899603766537574,1.4331703604564272e-4,0.9532139571884066,2.015571360875187e-5,2.7874923075933433e-5,0,0.04673801217490858,875,11659225
final,98,-1615.1157584500454,1,314.53765408010065,5.49547057973091,1.2585706471448692,4.0923508147510015,1.5211173719222932,4.996680359204518,0.6699113003490038,0.9941784947400505,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10608584272502053,1.4331703604564272e-4,0.9454048008566482,1.5439430641831714e-6,2.2301399815979143e-6,0,0.05459142506030601,78,11658461
final,322,-1615.1857869658252,0.9760902844280025,197.7084762323151,5.303592883674183,1.5096085893265592,4.224789579637098,1.6846156221766826,4.823336642350193,1.180601990852061,0.9879555118461457,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08535040215062363,1.4331703604564272e-4,0.9538832311579375,7.80554148842584e-6,1.123654873608555e-5,0,0.046097726751837986,319,11658384
final,225,-1615.2022683923078,0.30314375709875663,400.4385104629855,5.4307706223237275,1.9109569827180732,4.324076665670668,2.311038538514983,4.622097574640758,1.9434047217985486,0.9914964699279556,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08682166561699539,1.4331703604564272e-4,0.8705765607243101,0,0,0,0.1294234392756899,0,11658321
final,296,-1615.2930235860867,0.9948715097915087,210.73421926206944,4.829939183269986,2.2374210194926136,3.4458489336911295,2.4546905386463935,4.396588687720184,1.6614185021931154,0.9853444614632965,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07587588980730206,1.4331703604564272e-4,0.9517231252349069,1.2522650128991874e-5,1.7154315245194348e-5,0,0.04824719779971898,552,11658874
final,294,-1615.3242825420332,0.8612753394304339,274.4198513152564,5.508505790506833,1.0647898200636605,4.036706120921289,1.4916165848651282,4.889798814137387,0.6896321237894726,0.9993201982843061,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09750839744030024,1.4331703604564272e-4,0.9261708879297974,0,0,0,0.0738291120702026,0,11658951
final,229,-1615.485987732317,0.875597099873036,259.24248723224713,4.5023507375765615,2.5325503216731016,3.2560765962327185,2.3163720235026224,4.464201612292504,1.5914611815397945,0.9862272907140676,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08945284794926994,1.4331703604564272e-4,0.9657040115267141,6.861547774770037e-6,1.0292321662155056e-5,0,0.03427883460384895,326,11659177
final,214,-1615.571626997667,0.19164398264739174,302.5168310013358,7.710576019826615,3.2016669940953415,6.175769275298849,3.222054096620333,6.6198770400749165,2.5710945421584177,0.9543895378341894,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09632473095578378,1.4331703604564272e-4,0.7969969555277179,9.023200002401612e-5,1.2351148292260761e-4,0,0.20278930098933556,4068,11658835
final,53,-1615.578664639537,0.15738713644479194,315.673527029968,7.980424219400065,3.8908615817622576,6.2967386635969484,3.330508312486922,7.613070551244259,2.5609609726063307,0.9549977744840886,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09339741679496268,1.4331703604564272e-4,0.7475235236732559,8.508371053492438e-5,1.23337072327844e-4,0,0.2522680555438813,4058,11659106
final,335,-1615.6214814148345,0.9653646938061184,299.32075662696127,4.674330219375037,2.1118631439092024,3.336385847175582,2.2820800267107724,4.180891823691034,1.5774378023990385,0.992803178704548,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08633203099622254,1.4331703604564272e-4,0.9534621548541292,3.0021261915438856e-6,4.374526736249662e-6,0,0.046530468492942956,145,11658404
final,93,-1615.6268233040416,0.9983639774031107,187.91114274717359,4.49459361259749,2.5101957736585794,3.3091865877859323,2.590993873503862,4.001365394759735,2.055923467712106,0.9863198334243974,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08617416793176441,1.4331703604564272e-4,0.951057886333893,1.2179626504033773e-5,1.2608486592203976e-5,0,0.04891732555301076,409,11658814
final,66,-1615.6780473012377,0.9617373707460886,296.99886749019385,5.365557055943725,1.574113894002828,3.749920500015237,1.7500100344803646,5.0676204156733915,0.5822399855568224,0.9939766150391192,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09292680239845447,1.4331703604564272e-4,0.9427293564190359,0,0,0,0.05727064358096412,0,11658067
final,257,-1615.689494952373,0.6591351753101171,220.87827329813047,5.962305591522897,1.7556534992186406,4.3160269800009825,1.7779632839446995,5.462019166965376,0.8955431552765342,0.9811479505959244,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.0836361617216165,1.4331703604564272e-4,0.929481788025645,1.5697648535139185e-5,2.3417803552420752e-5,0,0.07047909652226747,724,11657797
final,99,-1615.928037175365,1,194.7819929953929,4.896315718807204,2.463967147197409,3.5056608634523965,2.6770981154361286,4.139608047726346,1.8684597655171125,0.9795312495699814,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08996472764126627,1.4331703604564272e-4,0.9610436017149193,2.272995509590154e-5,2.761903977690678e-5,0,0.03890604929020791,903,11658624
final,142,-1615.9818107753888,0.9366150918760835,161.24015829950628,5.092501870409281,1.8905188580152956,3.7920764695956475,2.1969047280989544,4.412840614701184,1.4524575154662804,0.9873223385598001,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08096180695125,1.4331703604564272e-4,0.9487262356599121,1.4838640506057683e-5,1.8269540045030556e-5,0,0.05124065615953677,613,11658750
final,236,-1616.023356400328,0.9715239776984448,177.60404609748826,4.642440330470292,2.198738057276048,3.253720762564684,2.4872008079513397,4.119687940485423,1.698544587867522,0.9913842359161704,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07870700296346556,1.4331703604564272e-4,0.9460777897835917,4.116932549034811e-6,5.403473970608189e-6,0,0.053912689809888725,158,11659166
final,144,-1616.061396418032,0.9132888750924595,180.7761499762472,5.1075591271401635,1.4646883694366957,3.9258208999241826,1.5865594087785573,4.702852570536004,0.9759597550724415,0.9972466515806168,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08571740493426963,1.4331703604564272e-4,0.9355212024697029,0,0,0,0.06447879753029706,0,11658406
final,361,-1616.0669346380655,0.6078902564805453,143.02693191508672,5.2271129858843715,1.745995297647163,3.948490081113004,1.8297188248807,4.7457542029040365,1.2655201774098583,0.9928562693566407,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.085354592544853225,1.4331703604564272e-4,0.919468246380618,0,0,0,0.08053175361938203,0,11658482
final,326,-1616.1301166723465,0.9352739093954672,226.03291601000117,5.356793776697092,1.482152479381668,3.9314516920508398,1.7104349864945185,4.8725159744591835,0.7309110303640094,0.9938714832976467,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.0822896228878549,1.4331703604564272e-4,0.9489221309443698,2.0584260211122466e-6,3.0876390316683697e-6,0,0.05107272299057741,107,11659394
final,244,-1616.138337379445,0.983526151247363,175.2460122105199,5.355154003757217,1.9934738347280367,3.8384428451925032,2.287091431630317,4.766081428315186,1.3229130496987407,0.9800725584774591,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08062724503323324,1.4331703604564272e-4,0.9574873824640567,1.5953650015001576e-5,2.187193953669571e-5,0,0.04247479194639148,694,11658774
final,380,-1616.176289756053,0.9327246761960095,238.98087895887207,4.929907644592997,1.7976469825118302,3.7578765499282234,1.895574859861707,4.725140465206388,1.182979615442658,0.9926817615487573,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08720668267165826,1.4331703604564272e-4,0.9436638044869379,4.031359862597532e-6,6.175700215043028e-6,0,0.05632598845298453,192,11658597
final,221,-1616.1900802450389,0.9752930248069805,157.06361614050726,4.556543767991385,1.86509056675634,3.3679006201724673,2.05149956442863,4.189386463703362,1.5018454135681778,0.99964765449567194,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08193763272424409,1.4331703604564272e-4,0.9346895938183286,0,0,0,0.06531040618167139,0,11658724
final,378,-1616.2214934137896,0.9735898682689261,182.7828478245472,4.332138062691491,2.046288764928838,3.1739111801139934,2.214798453505339,4.096550642659605,1.682417528091681,0.9998738958731621,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07670724950976433,1.4331703604564272e-4,0.92531914072384025,0,0,0,0.07468085927615975,0,11658650
final,191,-1616.2930949989689,0.7586948871028375,139.09337720108707,4.6269810445562944,2.5476755683226266,3.67007426440701,2.327342185359443,4.471884532102974,2.002709100851509,0.9825610404154307,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.075086768475214,1.4331703604564272e-4,0.9423723408370626,1.5610789731840085e-5,2.1186071778925828e-5,0,0.057590862301426626,750,11658603
final,111,-1616.3444860522313,0.9560206542831494,199.60786841058723,5.836443227258711,1.2766104544489856,4.258738170376223,1.3149042215112674,5.628236138418526,0.16941433341891934,0.9911513100510192,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09321680149673078,1.4331703604564272e-4,0.9443127905177611,3.4307212165062978e-6,4.2026334902202145e-6,0,0.05567957612753216,143,11659356
final,320,-1616.3985702187335,0.9334608343837488,170.31704975067805,5.074721959564381,2.0500155000574907,3.65418099357714,2.2963193954095242,4.411613211502662,1.5958065122504073,0.9843379347169979,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08588299866512282,1.4331703604564272e-4,0.9550401675352721,7.976726485253606e-6,1.1150262828849127e-5,0,0.044940705475413845,344,11658918
final,19,-1616.5357820113556,0.9729570260563585,156.2240556364767,6.003071150339007,1.5799188633704127,4.547867508010712,1.412615904507022,5.7327156391062175,0.5743564643201811,0.9782510259137981,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08794457430749172,1.4331703604564272e-4,0.9569325351746047,1.4752127801456945e-5,1.946937797052748e-5,0,0.04303324331962333,590,11659335
final,234,-1616.5773336524517,0.8878980834140813,199.75381065965934,5.452389795673348,1.2529330572440116,4.129540710974151,1.3280898394213034,5.210888982812224,0.5263676482492293,0.9965308393837259,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.092657887990029,1.4331703604564272e-4,0.9342977038716378,0,0,0,0.0657022961283622,0,11658451
final,318,-1616.6231379930848,0.6927290341097925,254.55845571657864,5.048398983253749,2.269576658266549,3.7644562628272853,2.4039227886956827,4.693220133252691,1.705616993263582,0.9807392372816313,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08429020057199862,1.4331703604564272e-4,0.9401664888181898,1.7068650541337826e-5,2.2214977337721093e-5,0,0.05979422755393127,714,11658801
final,400,-1616.6626732736092,0.984069810251615,204.60577772086555,4.902129247748927,1.643800402860273,3.778642947165057,1.4659660264472596,4.802561900762687,0.8767863389813974,1,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08455377615880391,1.4331703604564272e-4,0.9366013966040813,0,0,0,0.06339860339591874,0,11658995
final,182,-1616.8023806675671,0.9064144998135046,199.8227972371916,5.002410975419654,1.837902200662507,3.6484821162927057,2.212418106837553,4.333785090288629,1.566071393706221,0.9902716417585593,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09344113562286906,1.4331703604564272e-4,0.9434048439238327,6.347017703633556e-6,9.606297064958896e-6,0,0.05657920276139872,276,11659019
final,138,-1616.9284632439376,0.8879216530177639,533.1634116224421,4.666338945693538,2.890923082111534,3.257013683007791,3.1312436978721245,3.8712808760349127,2.647452310412585,0.9759362743242326,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.11303916800303745,1.4331703604564272e-4,0.9445029079908055,1.4066703794759244e-5,1.9727694346308697e-5,0,0.0554632976110534,588,11658737
final,15,-1616.9315221216634,0.9297923595166304,423.9884029284553,4.3543448912446125,2.4626909852048255,3.369380033534249,2.3103281313369286,4.248613949543359,1.8397373985798897,0.9895024563803891,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07980903743074846,1.4331703604564272e-4,0.948316126160829,8.234122874213223e-6,1.0635742045858747e-5,0,0.05166500397425089,354,11658801
final,95,-1616.9529469082427,0.8744599339575494,332.91000507661226,4.620394654703751,2.3871557125599288,3.353111670281829,2.723714683021015,3.9372340373683117,2.1977419132615887,0.9854868592710518,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10339807226549838,1.4331703604564272e-4,0.9418425821644444,1.2093506996093797e-5,1.50954413568263e-5,0,0.05813022888720276,524,11659149
final,54,-1617.027986965895,0.16253305147112354,537.1296702772258,6.478588912158267,2.8933270940690305,4.474399392202077,3.5945231057166165,5.416892808790212,2.455349832007354,0.9829528283521115,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09993346099922076,1.4331703604564272e-4,0.7560285568886637,1.0164211630722955e-4,1.3809603987733298e-4,0,0.24373170495515173,4467,11658553
final,362,-1617.0283679109561,0.9192789539985186,398.51770141243435,5.139205241719576,1.747074883361328,3.6597744540706305,1.9350442982411142,4.657508751031134,1.170333883049362,0.9927846895840521,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08559458698331132,1.4331703604564272e-4,0.9433116286952721,0,0,0,0.056688371304727925,0,11658952
final,398,-1617.207351969525,0.39481816682034837,334.23434354153835,5.462895552693195,1.3763967106611474,4.267064628090638,1.5015828304863348,5.096329816297781,1.1050367680318343,1,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09040920937596313,1.4331703604564272e-4,0.8661424184722007,0,0,0,0.13385758152779925,0,11658600
final,372,-1617.2108044560728,0.917538878298104,156.23758500213864,4.146461634038529,2.5746140842760727,2.881368230246566,2.7497195735038837,3.612330285826086,2.2090735804712947,0.992905580502025,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08526504751078864,1.4331703604564272e-4,0.9482791021933791,3.516666296416028e-6,4.545934480732914e-6,0,0.0517128352058438,143,11658769
final,245,-1617.2451090133893,0.9428169350057307,229.95344463799702,4.258302713939012,2.701067713711215,2.813087400950142,2.973356552509349,3.6451596849886854,2.1861570843302798,0.9907458516646004,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08693829301626747,1.4331703604564272e-4,0.9404638910196714,6.004217877284251e-6,7.462385076053284e-6,0,0.059522642377375146,272,11658471
final,71,-1617.2569635944492,0.9681469860734494,142.89661011584144,4.635049015818725,2.33653884514298,3.465236145398468,2.297699883918509,4.315046324623971,1.799454507893828,0.9880732984124704,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08549664479936682,1.4331703604564272e-4,0.9452431383026398,6.9473600246331084e-6,9.263146699510811e-6,0,0.05474065119063609,314,11659105
final,118,-1617.3591619366002,0.988349460489379,207.6120239070942,4.177426509849337,2.354818811140965,3.040734347185833,2.5488328281645507,3.9216659791857924,1.9311872874457658,0.994582983137266,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08117362271743975,1.4331703604564272e-4,0.9448123478302936,1.2865754090151883e-6,1.8869772665556096e-6,0,0.05518447861703091,62,11658858
final,97,-1617.402938312466,1,231.1445934081233,4.710859047948664,2.378794371995726,2.8923084959713257,2.6512802147003987,4.129807970902618,1.3633030359444773,0.9920556767346518,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.0911270212106386,1.4331703604564272e-4,0.9550178171589383,1.972774849350764e-6,3.5166856010165793e-6,0,0.04497669338061128,106,11658705
